source,reservation_id,cost,seats,reservation_confirmed,reservation_finished,reservation_created_at,client_id,res_trip_id,stop_id,successfully_charged,reservation_active,pickup_stop_id,trip_id,trip_month,trip_week,trip_day,trip_period,trip_itinerary,trip_seat_inventory,van_id,seat_price,route_name,route_active,km_google,line_name,trip_cpt,client_first_reservation,client_prev_reservation,client_next_reservation,client_last_reservation,days_between_purchases,client_trip_number,client_first_trip,client_prev_trip,client_next_trip,client_last_trip,days_between_trips,res_to_trip_days,client_first_route,client_prev_route,client_next_route,client_last_route
App,2683296,200,1,TRUE,FALSE,18/04/21 14:28,379053,507276,17140,TRUE,TRUE,17136,507276,1/4/2021 0:00,19/04/21 00:00,19/04/21 00:00,1/4/2021 0:00,5:30:00,20,511,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,13/02/21 18:26,16/04/21 19:02,7/5/2021 23:07,16/05/21 19:13,1.80936512,10,14/02/21 09:00,17/04/21 05:00,8/5/2021 7:00,17/05/21 05:30,2.020833333,0.626182321,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2676774,107,1,TRUE,FALSE,7/4/2021 21:00,379084,496707,16634,TRUE,TRUE,16630,496707,1/4/2021 0:00,5/4/2021 0:00,8/4/2021 0:00,1/4/2021 0:00,10:00:00,20,822,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,768,30/01/21 09:08,28/03/21 14:24,11/4/2021 16:53,18/05/21 18:37,10.2756558,9,30/01/21 12:00,28/03/21 18:00,11/4/2021 18:00,18/05/21 19:45,10.66666667,0.540980293,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX 
App,2678878,107,1,TRUE,FALSE,11/4/2021 16:53,379084,499486,17098,TRUE,TRUE,17094,499486,1/4/2021 0:00,5/4/2021 0:00,11/4/2021 0:00,1/4/2021 0:00,18:00:00,20,821,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,816,30/01/21 09:08,7/4/2021 21:00,26/04/21 15:10,18/05/21 18:37,3.828265646,10,30/01/21 12:00,8/4/2021 10:00,26/04/21 17:40,18/05/21 19:45,3.333333333,0.04604798,Cuernavaca - Tepoztlán - CDMX ,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca
App,2688651,107,1,TRUE,FALSE,26/04/21 15:10,379084,511018,17768,TRUE,TRUE,17765,511018,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,17:40:00,20,822,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,30/01/21 09:08,11/4/2021 16:53,11/5/2021 8:35,18/05/21 18:37,14.92861595,11,30/01/21 12:00,11/4/2021 18:00,11/5/2021 10:00,18/05/21 19:45,14.98611111,0.103543143,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca
App,2674942,400,2,TRUE,FALSE,5/4/2021 11:01,379165,495006,16099,TRUE,TRUE,16096,495006,1/4/2021 0:00,5/4/2021 0:00,5/4/2021 0:00,1/4/2021 0:00,17:30:00,20,511,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,29/01/21 13:29,30/03/21 09:04,11/5/2021 17:47,11/5/2021 17:47,6.080815955,6,30/01/21 08:00,30/03/21 16:00,12/5/2021 11:20,12/5/2021 11:20,6.0625,0.269884005,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro
App,2679674,360,2,TRUE,FALSE,12/4/2021 18:48,379194,503031,17140,TRUE,TRUE,17136,503031,1/4/2021 0:00,12/4/2021 0:00,13/04/21 00:00,1/4/2021 0:00,16:00:00,18,512,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,29/01/21 21:28,27/03/21 14:09,1/5/2021 17:23,1/5/2021 17:23,16.1936907,5,30/01/21 15:00,28/03/21 16:40,1/5/2021 20:30,1/5/2021 20:30,15.97222222,0.88303241,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2687159,131,1,TRUE,FALSE,23/04/21 16:45,379226,508620,17768,TRUE,TRUE,17765,508620,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,18:40:00,20,822,131,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,29/01/21 17:34,26/03/21 19:06,10/5/2021 15:32,10/5/2021 15:32,27.90170348,3,29/01/21 19:00,26/03/21 19:30,10/5/2021 16:00,10/5/2021 16:00,27.96527778,0.079582874,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca
App,2673806,210,1,FALSE,FALSE,2/4/2021 19:16,379282,490972,16098,TRUE,TRUE,16095,490972,1/4/2021 0:00,29/03/21 00:00,2/4/2021 0:00,1/4/2021 0:00,19:15:00,20,387,210,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,2/4/2021 19:16,,,2/4/2021 19:16,,1,2/4/2021 19:15,,,2/4/2021 19:15,,-0.000707662,CDMX - Querétaro,,,CDMX - Querétaro
App,2678962,210,1,TRUE,FALSE,11/4/2021 19:13,379404,490987,16099,TRUE,TRUE,16094,490987,1/4/2021 0:00,5/4/2021 0:00,11/4/2021 0:00,1/4/2021 0:00,19:15:00,20,387,210,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,30/01/21 08:35,8/3/2021 11:43,19/04/21 00:55,2/5/2021 17:12,34.31249567,6,30/01/21 11:30,8/3/2021 14:30,19/04/21 06:45,2/5/2021 20:30,34.19791667,0.001346491,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro
App,2683549,180,1,TRUE,FALSE,19/04/21 00:55,379404,505801,17131,TRUE,TRUE,17127,505801,1/4/2021 0:00,19/04/21 00:00,19/04/21 00:00,1/4/2021 0:00,6:45:00,20,901,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,30/01/21 08:35,11/4/2021 19:13,20/04/21 15:32,2/5/2021 17:12,7.237524905,7,30/01/21 11:30,11/4/2021 19:15,20/04/21 16:00,2/5/2021 20:30,7.479166667,0.242988253,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro
App,2684676,170,1,TRUE,FALSE,20/04/21 15:32,379404,509327,17140,TRUE,TRUE,17136,509327,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,16:00:00,18,512,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,30/01/21 08:35,19/04/21 00:55,2/5/2021 17:12,2/5/2021 17:12,1.608970048,8,30/01/21 11:30,19/04/21 06:45,2/5/2021 20:30,2/5/2021 20:30,1.385416667,0.019434871,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2688728,130,1,TRUE,FALSE,26/04/21 16:33,379508,511756,17770,TRUE,TRUE,17765,511756,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,16:45:00,20,100,130,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,850,26/04/21 11:24,26/04/21 11:24,,26/04/21 16:33,0.214624128,2,26/04/21 13:30,26/04/21 13:30,,26/04/21 16:45,0.135416667,0.008091709,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Tepoztlán - Cuernavaca
App,2688561,260,1,TRUE,FALSE,26/04/21 11:24,379508,511035,17753,TRUE,TRUE,17748,511035,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,13:30:00,20,511,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,26/04/21 11:24,,26/04/21 16:33,26/04/21 16:33,,1,26/04/21 13:30,,26/04/21 16:45,26/04/21 16:45,,0.08729917,Querétaro - CDMX,,CDMX - Tepoztlán - Cuernavaca,Querétaro - CDMX
App,2688527,190,1,TRUE,FALSE,26/04/21 08:59,379524,513925,17752,TRUE,TRUE,17748,513925,1/4/2021 0:00,26/04/21 00:00,30/04/21 00:00,1/4/2021 0:00,7:10:00,20,829,190,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,26/04/21 08:59,,2/5/2021 12:23,2/5/2021 12:23,,1,30/04/21 07:10,,2/5/2021 13:30,2/5/2021 13:30,,3.923950988,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2673301,210,1,FALSE,FALSE,1/4/2021 11:45,379574,495500,16099,TRUE,TRUE,16094,495500,1/4/2021 0:00,29/03/21 00:00,1/4/2021 0:00,1/4/2021 0:00,14:45:00,13,100,210,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1390.2,1/4/2021 11:45,,,1/4/2021 11:45,,1,1/4/2021 14:45,,,1/4/2021 14:45,,0.124422602,CDMX - Querétaro,,,CDMX - Querétaro
App,2678403,420,2,TRUE,FALSE,10/4/2021 11:05,379588,499464,16100,TRUE,TRUE,16096,499464,1/4/2021 0:00,5/4/2021 0:00,11/4/2021 0:00,1/4/2021 0:00,15:15:00,20,406,210,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1280,31/01/21 20:16,31/01/21 20:16,2/5/2021 11:47,16/05/21 10:14,68.61740152,2,1/2/2021 14:00,1/2/2021 14:00,2/5/2021 16:40,16/05/21 18:50,69.05208333,1.173339513,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro
App,2673658,195,1,TRUE,FALSE,2/4/2021 11:40,379713,495506,16107,TRUE,TRUE,16103,495506,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,17:10:00,18,512,195,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,2/4/2021 11:40,,,2/4/2021 11:40,,1,4/4/2021 17:10,,,4/4/2021 17:10,,2.228708085,Querétaro - CDMX,,,Querétaro - CDMX
App,2680175,185,1,TRUE,FALSE,13/04/21 14:35,379754,506472,17138,TRUE,TRUE,17137,506472,1/4/2021 0:00,12/4/2021 0:00,17/04/21 00:00,1/4/2021 0:00,9:30:00,20,829,185,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,31/01/21 13:21,22/03/21 20:37,18/04/21 15:15,3/5/2021 16:05,21.74876575,9,1/2/2021 17:30,22/03/21 21:00,18/04/21 16:40,7/5/2021 15:00,25.52083333,3.787719611,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2683313,200,1,TRUE,FALSE,18/04/21 15:15,379754,507274,17130,TRUE,TRUE,17129,507274,1/4/2021 0:00,12/4/2021 0:00,18/04/21 00:00,1/4/2021 0:00,16:40:00,20,511,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,31/01/21 13:21,13/04/21 14:35,3/5/2021 16:05,3/5/2021 16:05,5.027920703,10,1/2/2021 17:30,17/04/21 09:30,7/5/2021 15:00,7/5/2021 15:00,1.298611111,0.058410019,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2679730,180,1,TRUE,FALSE,12/4/2021 20:17,379769,501103,17138,TRUE,TRUE,17136,501103,1/4/2021 0:00,12/4/2021 0:00,13/04/21 00:00,1/4/2021 0:00,7:40:00,20,829,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,31/01/21 14:05,2/3/2021 6:24,17/04/21 19:22,6/5/2021 19:00,41.57819948,7,1/2/2021 17:30,2/3/2021 7:40,18/04/21 15:15,7/5/2021 19:00,42,0.474055375,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro,Querétaro - CDMX
App,2683069,210,1,TRUE,FALSE,17/04/21 19:22,379769,504876,17131,TRUE,TRUE,17129,504876,1/4/2021 0:00,12/4/2021 0:00,18/04/21 00:00,1/4/2021 0:00,15:15:00,20,406,210,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1280,31/01/21 14:05,12/4/2021 20:17,6/5/2021 19:00,6/5/2021 19:00,4.961928238,8,1/2/2021 17:30,13/04/21 07:40,7/5/2021 19:00,7/5/2021 19:00,5.315972222,0.828099358,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2687363,520,2,TRUE,FALSE,23/04/21 19:59,379829,509392,17754,TRUE,TRUE,17749,509392,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,5:00:00,20,511,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,6/2/2021 22:03,31/03/21 10:11,25/04/21 15:01,8/5/2021 3:04,23.40865711,6,7/2/2021 11:30,31/03/21 10:30,25/04/21 20:30,9/5/2021 20:30,23.77083333,0.37507122,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2688066,400,2,TRUE,FALSE,25/04/21 15:01,379829,510223,17745,TRUE,TRUE,17741,510223,1/4/2021 0:00,19/04/21 00:00,25/04/21 00:00,1/4/2021 0:00,20:30:00,18,512,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,6/2/2021 22:03,23/04/21 19:59,7/5/2021 19:11,8/5/2021 3:04,1.793074321,7,7/2/2021 11:30,24/04/21 05:00,8/5/2021 9:30,9/5/2021 20:30,1.645833333,0.227830232,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2675875,360,2,TRUE,FALSE,6/4/2021 16:38,379892,498574,16098,TRUE,TRUE,16095,498574,1/4/2021 0:00,5/4/2021 0:00,10/4/2021 0:00,1/4/2021 0:00,7:00:00,20,901,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,6/4/2021 16:38,,12/4/2021 11:20,12/4/2021 11:20,,1,10/4/2021 7:00,,12/4/2021 14:45,12/4/2021 14:45,,3.598241806,CDMX - Querétaro,,Querétaro - CDMX,CDMX - Querétaro
App,2679345,420,2,TRUE,FALSE,12/4/2021 11:20,379892,490992,17139,TRUE,TRUE,17136,490992,1/4/2021 0:00,12/4/2021 0:00,12/4/2021 0:00,1/4/2021 0:00,14:45:00,20,387,210,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,6/4/2021 16:38,6/4/2021 16:38,,12/4/2021 11:20,5.77911401,2,10/4/2021 7:00,10/4/2021 7:00,,12/4/2021 14:45,2.322916667,0.142044462,CDMX - Querétaro,CDMX - Querétaro,,Querétaro - CDMX
App,2673269,214,2,FALSE,FALSE,1/4/2021 10:20,379995,494529,15527,TRUE,TRUE,15524,494529,1/4/2021 0:00,29/03/21 00:00,1/4/2021 0:00,1/4/2021 0:00,11:15:00,20,236,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,1075,1/2/2021 2:05,28/03/21 15:44,4/4/2021 14:15,4/4/2021 14:15,3.775453451,7,1/2/2021 14:00,28/03/21 16:00,4/4/2021 16:15,4/4/2021 16:15,3.802083333,0.037563684,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX 
App,2674407,214,2,TRUE,FALSE,4/4/2021 14:15,379995,496621,16576,TRUE,TRUE,16573,496621,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,16:15:00,20,236,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,1075,1/2/2021 2:05,1/4/2021 10:20,,4/4/2021 14:15,3.163090531,8,1/2/2021 14:00,1/4/2021 11:15,,4/4/2021 16:15,3.208333333,0.082806486,Cuernavaca - Tepoztlán - CDMX ,Cuernavaca - Tepoztlán - CDMX ,,CDMX - Tepoztlán - Cuernavaca
App,2688113,200,1,TRUE,FALSE,25/04/21 17:12,380068,511870,17754,TRUE,TRUE,17750,511870,1/4/2021 0:00,26/04/21 00:00,27/04/21 00:00,1/4/2021 0:00,6:00:00,20,511,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,2/2/2021 14:36,25/03/21 12:14,27/04/21 22:14,19/05/21 09:42,31.20648007,5,3/2/2021 9:30,27/03/21 09:30,28/04/21 13:00,19/05/21 13:00,30.85416667,1.53332117,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro,Querétaro - CDMX
App,2689732,200,1,TRUE,FALSE,27/04/21 22:14,380068,515239,17745,TRUE,TRUE,17741,515239,1/4/2021 0:00,26/04/21 00:00,28/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,2/2/2021 14:36,25/04/21 17:12,17/05/21 21:00,19/05/21 09:42,2.210197954,6,3/2/2021 9:30,27/04/21 06:00,18/05/21 07:40,19/05/21 13:00,1.291666667,0.614789883,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2682435,498,1,TRUE,FALSE,16/04/21 14:25,380192,503934,16532,TRUE,TRUE,16531,503934,1/4/2021 0:00,12/4/2021 0:00,16/04/21 00:00,1/4/2021 0:00,16:15:00,20,922,498,Veracruz - Cdmx,TRUE,7.92,Veracruz - Cdmx,3250,16/04/21 14:25,,,16/04/21 14:25,,1,16/04/21 16:15,,,16/04/21 16:15,,0.076282613,Veracruz - Cdmx,,,Veracruz - Cdmx
App,2672097,490,2,TRUE,FALSE,30/03/21 18:10,380200,493240,15227,TRUE,TRUE,15225,493240,1/4/2021 0:00,29/03/21 00:00,3/4/2021 0:00,1/4/2021 0:00,6:40:00,19,917,245,Querétaro - Morelia,TRUE,217.29,Querétaro - Morelia,1500,30/03/21 18:10,,2/4/2021 12:04,2/4/2021 12:04,,1,3/4/2021 6:40,,3/4/2021 16:30,3/4/2021 16:30,,3.520680241,Querétaro - Morelia,,Morelia - Querétaro,Querétaro - Morelia
App,2673665,490,2,TRUE,FALSE,2/4/2021 12:04,380200,493239,15242,TRUE,TRUE,15240,493239,1/4/2021 0:00,29/03/21 00:00,3/4/2021 0:00,1/4/2021 0:00,16:30:00,19,917,245,Morelia - Querétaro,TRUE,216.88,Querétaro - Morelia,1500,30/03/21 18:10,30/03/21 18:10,,2/4/2021 12:04,2.746253765,2,3/4/2021 6:40,3/4/2021 6:40,,3/4/2021 16:30,0.409722222,1.184148698,Querétaro - Morelia,Querétaro - Morelia,,Morelia - Querétaro
App,2688534,175,1,TRUE,FALSE,26/04/21 10:03,380212,511037,17746,TRUE,TRUE,17742,511037,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,11:20:00,18,512,175,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,4/2/2021 17:56,7/2/2021 14:05,13/05/21 23:51,16/05/21 16:22,77.83142666,3,6/2/2021 16:00,7/2/2021 15:00,14/05/21 19:00,17/05/21 06:45,77.84722222,0.053405038,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2678411,107,1,TRUE,FALSE,10/4/2021 12:23,380298,498578,16624,TRUE,TRUE,16622,498578,1/4/2021 0:00,5/4/2021 0:00,10/4/2021 0:00,1/4/2021 0:00,13:00:00,20,822,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,15/02/21 13:28,25/03/21 16:54,13/04/21 11:09,15/05/21 13:57,15.81179428,5,15/02/21 17:00,25/03/21 16:00,13/04/21 12:45,15/05/21 16:15,15.875,0.025379748,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX ,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca
App,2680077,107,1,TRUE,FALSE,13/04/21 11:09,380298,501055,17113,TRUE,TRUE,17111,501055,1/4/2021 0:00,12/4/2021 0:00,13/04/21 00:00,1/4/2021 0:00,12:45:00,20,236,130,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,1075,15/02/21 13:28,10/4/2021 12:23,15/05/21 13:57,15/05/21 13:57,2.948432293,6,15/02/21 17:00,10/4/2021 13:00,15/05/21 16:15,15/05/21 16:15,2.989583333,0.066530788,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX 
App,2677870,107,1,TRUE,FALSE,9/4/2021 14:58,380366,500194,17099,TRUE,TRUE,17096,500194,1/4/2021 0:00,12/4/2021 0:00,12/4/2021 0:00,1/4/2021 0:00,6:15:00,20,236,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,1075,2/2/2021 9:10,19/03/21 14:05,,9/4/2021 14:58,21.03703498,7,3/2/2021 9:00,19/03/21 16:00,,12/4/2021 6:15,23.59375,2.636319012,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX ,,CDMX - Tepoztlán - Cuernavaca
App,2672681,107,1,TRUE,FALSE,31/03/21 14:33,380477,496626,16586,TRUE,TRUE,16583,496626,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,13:15:00,20,236,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,1075,5/2/2021 15:02,5/2/2021 15:02,21/04/21 12:20,30/04/21 22:11,53.97989827,2,6/2/2021 9:00,6/2/2021 9:00,24/04/21 05:30,1/5/2021 13:00,57.17708333,3.945539647,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX 
App,2685412,107,1,TRUE,FALSE,21/04/21 12:20,380477,509425,17768,TRUE,TRUE,17765,509425,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,5:30:00,20,822,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,5/2/2021 15:02,31/03/21 14:33,30/04/21 22:11,30/04/21 22:11,20.90748802,3,6/2/2021 9:00,4/4/2021 13:15,1/5/2021 13:00,1/5/2021 13:00,19.67708333,2.715134961,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca
App,2683251,107,1,TRUE,FALSE,18/04/21 12:08,380481,508534,17114,TRUE,TRUE,17109,508534,1/4/2021 0:00,19/04/21 00:00,19/04/21 00:00,1/4/2021 0:00,6:00:00,20,821,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,816,18/04/21 12:08,,23/04/21 11:12,23/04/21 11:12,,1,19/04/21 06:00,,23/04/21 18:40,23/04/21 18:40,,0.743930476,Cuernavaca - Tepoztlán - CDMX ,,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX 
App,2686995,130,1,FALSE,FALSE,23/04/21 11:12,380481,508620,17769,TRUE,TRUE,17765,508620,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,18:40:00,20,822,131,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,18/04/21 12:08,18/04/21 12:08,,23/04/21 11:12,4.960611296,2,19/04/21 06:00,19/04/21 06:00,,23/04/21 18:40,4.527777778,0.311096958,Cuernavaca - Tepoztlán - CDMX ,Cuernavaca - Tepoztlán - CDMX ,,CDMX - Tepoztlán - Cuernavaca
App,2678885,175,1,TRUE,FALSE,11/4/2021 17:03,380546,501669,16099,TRUE,TRUE,16094,501669,1/4/2021 0:00,5/4/2021 0:00,11/4/2021 0:00,1/4/2021 0:00,18:50:00,20,829,175,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,2/2/2021 22:17,21/02/21 08:25,,11/4/2021 17:03,49.35985937,3,3/2/2021 7:10,21/02/21 11:00,,11/4/2021 18:50,49.32638889,0.073910441,Querétaro - CDMX,CDMX - Querétaro,,CDMX - Querétaro
App,2673011,180,1,TRUE,FALSE,31/03/21 21:02,380559,491528,16098,TRUE,TRUE,16094,491528,1/4/2021 0:00,29/03/21 00:00,1/4/2021 0:00,1/4/2021 0:00,12:00:00,18,512,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,4/2/2021 23:13,27/02/21 16:37,5/4/2021 12:17,7/4/2021 14:50,32.18418277,6,5/2/2021 19:00,27/02/21 18:30,5/4/2021 15:00,7/4/2021 16:00,32.72916667,0.623153366,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro
App,2674963,190,1,TRUE,FALSE,5/4/2021 12:17,380559,494959,16098,TRUE,TRUE,16094,494959,1/4/2021 0:00,5/4/2021 0:00,5/4/2021 0:00,1/4/2021 0:00,15:00:00,20,901,190,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,4/2/2021 23:13,31/03/21 21:02,7/4/2021 14:50,7/4/2021 14:50,4.635357386,7,5/2/2021 19:00,1/4/2021 12:00,7/4/2021 16:00,7/4/2021 16:00,4.125,0.112795981,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro
App,2676507,180,1,TRUE,FALSE,7/4/2021 14:50,380559,496590,16107,TRUE,TRUE,16102,496590,1/4/2021 0:00,5/4/2021 0:00,7/4/2021 0:00,1/4/2021 0:00,16:00:00,18,512,180,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,4/2/2021 23:13,5/4/2021 12:17,,7/4/2021 14:50,2.105952375,8,5/2/2021 19:00,5/4/2021 15:00,,7/4/2021 16:00,2.041666667,0.048510273,CDMX - Querétaro,CDMX - Querétaro,,Querétaro - CDMX
App,2682916,260,2,TRUE,FALSE,17/04/21 12:37,380607,504056,17113,TRUE,TRUE,17108,504056,1/4/2021 0:00,12/4/2021 0:00,17/04/21 00:00,1/4/2021 0:00,13:15:00,20,236,130,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,1075,17/04/21 12:37,,2/5/2021 18:11,2/5/2021 18:11,,1,17/04/21 13:15,,2/5/2021 19:30,2/5/2021 19:30,,0.026307335,Cuernavaca - Tepoztlán - CDMX ,,CDMX - Tepoztlán - Cuernavaca,Cuernavaca - Tepoztlán - CDMX 
App,2683664,250,1,FALSE,FALSE,19/04/21 06:14,380638,505800,17140,TRUE,TRUE,17136,505800,1/4/2021 0:00,19/04/21 00:00,19/04/21 00:00,1/4/2021 0:00,11:00:00,20,901,250,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,19/04/21 06:14,,19/04/21 11:54,16/05/21 08:53,,1,19/04/21 11:00,,20/04/21 13:00,16/05/21 15:15,,0.198079028,Querétaro - CDMX,,Querétaro - CDMX,Querétaro - CDMX
App,2683811,200,1,TRUE,FALSE,19/04/21 11:54,380638,506620,17140,TRUE,TRUE,17136,506620,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,13:00:00,20,406,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,19/04/21 06:14,19/04/21 06:14,8/5/2021 22:46,16/05/21 08:53,0.236217589,2,19/04/21 11:00,19/04/21 11:00,9/5/2021 11:40,16/05/21 15:15,1.083333333,1.045194773,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX
